timestamp,user,text,user_sentiment
2021-07-25 16:51:54,HereLiterary," Loved getting to talk with ⁦⁩ , head coach of the women’s basketball team for ⁦⁩, about ri…",positive
2021-07-25 16:51:42,bloodraven43," I disagree with ⁦⁩ and ⁦⁩ on many policies, but I do respect their integrity.  

This is a gr…",positive
2021-07-25 16:51:51,__tomiee__, “System” by  &  is currently the highest charting song off “We’re All Alone In This Together” (album…,positive
2021-07-25 16:51:44,LesleyannIrvin1," While the world was in lockdown for so long , after just 3 weeks People in Sydney are so selfish!! 3500 people in the street…",negative
2021-07-25 16:51:42,fitlineusa1," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 16:51:45,Mike98218815, ‘Fifty communities have been robbed of a sacred space to pray and effectively stripped of a fundamental right we hold d…,negative
2021-07-25 16:51:41,Bentley_Hudgins,"All talk, no action.",positive
2021-07-25 16:51:42,JaidenVonFlate1," NGL I LOVE THE SONG INTRO FOR TLH MOVIE.....

Please release it on Spotify/Apple Music  when it comes out Aug…",positive
2021-07-25 16:51:54,navywife53sco, It’s really quite astounding when you consider the fact that only 2 out of 211 House Republicans (less than 1%) can be t…,negative
2021-07-25 16:51:41,jared_webb1," Hi, My name is Masongo Ogora and I’m a rapper. I wanted to be a Power Ranger when I grew up, but I became a rapper. 

Buy…",positive
2021-07-25 16:51:40,ILSuburbMomz," Expect more and more of these confessions—Conservative Radio Host Phil Valentine Regrets His Vaccine Stance, Now Fighting…",negative
2021-07-25 16:51:41,__mario_9," WLM & Seeing Green Positions 16 days after release : 

Apple Music : 
Whole Lotta Money — 20 
Seeing Green — 26 

Spot…",positive
2021-07-25 16:51:44,inuennd0,  ¿Can someone use your logo without your consent? ,positive
2021-07-25 16:51:41,Alwaysbieberh," . & 's ""Stay"" stands strong at 1 on Global Apple Music daily chart for the 16th consecutive day…",positive
2021-07-25 16:51:51,Krishnabond81," If marks were everything we wouldn't have facebook, amazon, apple  and Netflix today !!!
startup unicorn startups #…",positive
2021-07-25 16:51:41,takodonna, almost drowned but my apple watch reminded me to breathe,negative
2021-07-25 16:51:49,dereksimmons6,"Our national directory outlines discounts on brands, like Apple, to help you save on the best products available.… ",positive
2021-07-25 16:51:49,hinakagage,"jual berbagai app premium, yuk order ke dm 

🎋 netflix
🎋 Spotify
🎋 disney hotstar
🎋 wetv
🎋 viu
🎋 iqiyi
🎋 canva
🎋 vi… ",positive
2021-07-25 16:51:51,WiseGuyDash,"  Listen and share with your friends,fans ,entourage and relatives 
Download Deezer for Android… ",positive
2021-07-25 16:51:57,Lady_Sassy_Sas, I have an iPad (not a pro) but not the Apple pen. See I have a normal pc and not a Mac I don’t know if th… ,negative
2021-07-25 16:51:44,Unuhinuii,"Let’s talk with some specific examples too, all over the South: hospitals, university buildings, apartment blocks,… ",negative
2021-07-25 16:51:39,jayamanya,Someone winning a photography award with an iPhone 5s shows you don't need the latest and greatest to take great sh… ,positive
2021-07-25 16:51:45,FranMargiela,Does anyone work at apple? Need the F&F joog,positive
2021-07-25 16:51:46,Matt_E_Baumann,Trucks Move Past Cars on the Road to Autonomy - WIRED ,negative
2021-07-25 16:51:40,simpbean1,Okay but I love this song ,positive
2021-07-25 16:51:47,Blxssxng,free this man  ,positive
2021-07-25 16:51:40,cheyennepepper_,a melancholy town where we never smile ,positive
2021-07-25 16:51:47,Mayoroflasgidi, Apple always looking to extort you 😂,positive
2021-07-25 16:51:40,ddeshante_, uhm can you put 2 weeks on Apple Music & tie da knot,positive
2021-07-25 16:51:55,BriannaSanthea,why lana del ray jealous girl not on apple music smt,negative
2021-07-25 16:51:46,storyofmarrk,Walmart really need Apple Pay,negative
2021-07-25 16:52:18,22Ponczos, Kadokawa's president Takeshi Natsuno said that manga are unable to pass the examination of google and apple so the rules of wh…,negative
2021-07-25 16:52:22,IamSaunceray,Apple Music doesn’t. And that doesn’t change the fact that what he doing is problematic and setting the community b… ,negative
2021-07-25 16:52:17,SergioR81699627," It was a pleasure to interview  - Apple Fellow at . 
His approach to innovation represented a link with th…",positive
2021-07-25 16:52:20,SergioR81699627," It was a pleasure to interview - Apple Fellow at . 
His approach to innovation represented a link with the…",positive
2021-07-25 16:52:17,Dreamcontinues1, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 16:52:00,WRESTLE_1nce,"Shuji Kondo 20th Anniversary merchandise and more, now on sale between 5-25% off!",positive
2021-07-25 16:52:11,MicahTheJudite," IUIC TV, Going Live Worldwide! Available on all streaming platforms. Easy access to classes, documentaries, and more! Dow…",positive
2021-07-25 16:52:14,Nblackthorne," Do you like ShortStories?
Do you like psychological horror?
Do you like free?

Make sure to grab a copy from https:…",positive
2021-07-25 16:52:04,Big_Hardidas," .’s “Essence” (feat. ) has surpassed 43 million streams on Apple Music.

Stream MadeinLagos: …",positive
2021-07-25 16:52:05,rwhitemx,Mr  please don't let your incredibly valuable brand   to be tarnished like this 👇,neutral
2021-07-25 16:52:14,lovesickcrime_," 🎧| 'KESI Remix' by  and  was recently added to the 's playlist 'A-List Pop'.

• '#…",positive
2021-07-25 16:52:05,pheasant_blue," Serena Versus Osaka by Dustan

Prod By:  

Artwork By:  

Available on all streaming platforms now…",positive
2021-07-25 16:52:04,OldMonnk,"𝐀𝐥𝐥 𝐭𝐡𝐞 𝐛𝐞𝐚𝐮𝐭𝐲 𝐨𝐟 𝐥𝐢𝐟𝐞 𝐢𝐬 𝐦𝐚𝐝𝐞 𝐮𝐩 𝐨𝐟 𝐋𝐢𝐠𝐡𝐭 𝐚𝐧𝐝 𝐒𝐡𝐚𝐝𝐨𝐰- 𝐋𝐞𝐨 𝐓𝐨𝐥𝐬𝐭𝐨𝐲
.
.
.
light shadow shadowplay… ",positive
2021-07-25 16:52:00,MindfrozenT," New episode with  breaking down the economics behind the Olympics.

- how Olympians make money
- net worth…",positive
2021-07-25 16:52:10,VickieBluewave, It’s really quite astounding when you consider the fact that only 2 out of 211 House Republicans (less than 1%) can be t…,negative
2021-07-25 16:52:04,sxlzy11," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 16:52:09,SherriR57881133," We see this story every day now.

Anti-vaxxer dies of Covid.

But unfortunately not before they’ve had ample time to spread…",negative
2021-07-25 16:52:15,jeffloc37053449," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 16:52:16,JonathanDune, Defending the right to vote is as American as apple pie. Our nation is stronger when people have the opportunity to choose and dete…,positive
2021-07-25 16:52:09,CoughfeeShoppe,"FreeRadio NoCommercialAds My Oh My  (Clean) by Camila Cabello Ft. DaBaby 
  … ",positive
2021-07-25 16:52:06,girlcapitolvt, Defending the right to vote is as American as apple pie. Our nation is stronger when people have the opportunity to choose and dete…,positive
2021-07-25 16:52:07,NicRodriguez70, Defending the right to vote is as American as apple pie. Our nation is stronger when people have the opportunity to choose and dete…,positive
2021-07-25 16:52:12,Your_Flyness, Blessings I need but live like I don’t need you  ,neutral
2021-07-25 16:52:14,DRESTATHAGNGSTA,Cmon now.🙌🏾,negative
2021-07-25 16:52:19,GardenMama1959, Have you heard of the new Apple Product to protect your eyes? It’s called the iLid.,positive
2021-07-25 16:52:11,Jose071197," The clean, minimal design of Apple. In a credit card.",negative
2021-07-25 16:52:16,hjoliday,"⚡️ PREMIUM APPS ⚡️

• Netflix
• Spotify
• Apple Music
• Viu
• Youtube

✅bergaransi
💳terima all bank & e-wallet

jua… ",negative
2021-07-25 16:52:00,ShoppersWing3,Names of Trees for children  education online Reading kids OnlineClasses  Video… ,positive
2021-07-25 16:52:20,Nickilishious,"The first 2 episodes of Not 'Just' One Of The Guys drop August 1st!

Follow at: 

To Subscri… ",positive
2021-07-25 16:52:21,OliverBjm,"  Nigeria has no workable policy, no vision, just vibes and in-God-we-trust. The UAE inve… ",negative
2021-07-25 16:52:08,Edinson_Fonseca,"Recomendado 👌🏼 | China offers a masterclass in how to humble big tech, right? 👉🏼  Curated.… ",positive
2021-07-25 16:52:00,bronxbaby4u,"Americans sound off on possibility of new mask mandate - Fox News

If you won’t get vaccinated then you must wear a… ",positive
2021-07-25 16:52:00,cholo7475, Let’s c if any company this week announces they put btc or added more btc in their balance sheet or eve… ,positive
2021-07-25 16:52:11,lorraine_teuten,"Sajid Javid apologises after backlash from bereaved Covid families over ""cower"" comments - PoliticsHome ",negative
2021-07-25 16:52:06,iamGermania,How Venezuelan am I? So Venezuelan that Billos has a song about my grandpa🇻🇪🇻🇪🇻🇪🇻🇪 ,positive
2021-07-25 16:52:16,lulu152722291,"Dear, I buy in bulk, Google card, Apple card, vanilla card and all kinds of gift cards. If you need to sell the car… ",negative
2021-07-25 16:52:15,_babyjesuss,Nah she really gave us game with this  ,neutral
2021-07-25 16:52:16,DrippHop, Apple but the link to download should be in the replies here if you need,positive
2021-07-25 16:52:10,nintxtndo,and when I tell you my mouth dropped ,negative
2021-07-25 16:51:59,PoloKingMH,This shit hard as hell ,negative
2021-07-25 16:52:19,DesWhitney2,Grieving husband urges people to get vaccinated after wife dies from Covid - The Independent ,negative
2021-07-25 16:52:00,royashbrook,The 60-Year-Old Scientific Screwup That Helped Covid Kill - WIRED ,negative
2021-07-25 16:52:21,manav_vc,Airpods alone earned more than $23 billion for Apple which is $20 billion more than Twitter’s annual revenue ($3 billion),positive
2021-07-25 16:52:42,eternaIfate," Is it for comeback or not? We dont know yet, but 1 thing we know for sure is that you need to create Idol Champ account start…",positive
2021-07-25 16:52:43,ddbuon, Waiting for the January 6 monuments to start going up.,positive
2021-07-25 16:52:27,FutaOnMale_Ver3, Kadokawa's president Takeshi Natsuno said that manga are unable to pass the examination of google and apple so the rules of wh…,negative
2021-07-25 16:52:39,JesusFr66701944," Now why would you come up in a Juan O’ Savin search?
🤔🤔🤔  ",positive
2021-07-25 16:52:35,Genghar," Thought a man was eating apple crumble, ice cream and Tomatoes 😂😂😂",negative
2021-07-25 16:52:31,torrancesolomon," if you push voting without an ID then you are trying to cheat.

Everyone can get an ID.",negative
2021-07-25 16:52:24,rweis71489, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 16:52:24,ApplePodcasts," ""It is LITERALLY a giant sports buffet.""

More than two weeks of incredible TokyoOlympics action is just getting started.…",positive
2021-07-25 16:52:38,akamatlowercase,Love God's natural Simplicity.... Add a half shot glass of Bragg's Apple Cider vinegar in the morning regimens....… ,positive
2021-07-25 16:52:40,MHDee06, Made In Lagos by Wizkid  ,neutral
2021-07-25 16:52:31,Ay0oAB_, This At Apple Bees On Union 🤦🏼‍♀️ Memphis Just Don’t Surprise Me ,negative
2021-07-25 16:52:35,hunterzkhalaf97, apple news logo - /u/ice_mourne  dota2 ,positive
2021-07-25 16:52:27,dobby03188667," 📈 ""folklore"" by Taylor Swift has returned to 1 on US Apple Music Alternative albums chart despite being released 1 year ago…",positive
2021-07-25 16:52:24,tellemzia," 👑 REMINDER 👑 

While waiting for voting time to start, make sure to download MUPh Application available in apple and and…",positive
2021-07-25 16:52:38,hellop4tch," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 😻✨

- rt like follow me and;

 
…",positive
2021-07-25 16:52:33,BitrichInfo, I recently composed the music for Builderment! Available on the App Store! Currently looking for more game 🎶 projects! #…,positive
2021-07-25 16:52:29,PremiumHoopsNBA," Happy Sunday folks, hope you’re all having a great day :)

If you haven’t, and you enjoy the  pod, and h…",positive
2021-07-25 16:52:28,briannanichols, It’s really quite astounding when you consider the fact that only 2 out of 211 House Republicans (less than 1%) can be t…,negative
2021-07-25 16:52:29,Alwaysbieberh," . & 's ""Stay"", amid strong competitions, stands strong at 1 on US Apple Music daily chart for t…",positive
2021-07-25 16:52:22,Greyson2196, It’s really quite astounding when you consider the fact that only 2 out of 211 House Republicans (less than 1%) can be t…,negative
2021-07-25 16:52:36,nakryumyt,Thread au fait :),positive
2021-07-25 16:52:24,NineTailKitten, Check out APPLE FOR MY TEACHER   trinket or jewelry box Thank you gift For Teacher  ,positive
2021-07-25 16:52:35,FeFeGirlWonder," I dedicate this song to myself, that girl
",positive
2021-07-25 16:52:38,erosexvi," TO ALL THAT ATTENDED AFROBASH YESTERDAY AT VENOM NIGHTCLUB LEICESTER 

I lost a black harness bag, it’s contents has a s…",negative
2021-07-25 16:52:29,Big_Hardidas, This song has the superpower to reduce my stress levels so rapidly i don’t even understand it  ,negative
2021-07-25 16:52:26,rolando,This is excellent. I’m on episode 1.,positive
2021-07-25 16:52:36,MalxHablada, play this at my funeral pls 🥳 ,neutral
2021-07-25 16:52:37,Merjsdev,Same,negative
2021-07-25 16:52:27,sjfostersound,I recently composed the music for Builderment! Available on the App Store! Currently looking for more game 🎶 projec… ,positive
2021-07-25 16:52:36,Altavistagoogle,A nerd at Apple (or CBC) confused swimming and diving. ,negative
2021-07-25 16:52:23,jymetcalf,"Apple progress, July 25, 2021 ",positive
2021-07-25 16:52:30,LatinMixMasters,Escucha la Mejor Estacion de EDM LMM EDM RADIO: Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix… ,positive
2021-07-25 16:52:30,MuraSimona,"If you speak/understand italian listen to this.This is not the description of a mile, this is the story of a man th… ",positive
2021-07-25 16:52:34,wildnoe,Government wasting millions on PPE that is ‘still not fit for purpose’ - The Independent Apparently not the only th… ,negative
2021-07-25 16:52:33,RaeRubio1,I am struck dumb by the abject refusal of Trump’s followers to protect themselves; preferring DEATH over any type o… ,negative
2021-07-25 16:52:24,txtcharts_my,"🇲🇾Apple Music Chart (24/07/2021)

Top Song
31 0X1=LOVESONG ft. Seori (+2)
80 Anti-Romantic (-2)

Top Album
21 Th… ",positive
2021-07-25 16:52:35,JtCopperline," Your family’s promotion against your distortion of facts and your lies.

",positive
2021-07-25 16:52:41,Greedsakiller,"Stop Insulting Trump Voters and Their Concerns. Instead, Shut Up and Take It. - Slate 😂🤣😂🤣😂🤣 ",positive
2021-07-25 16:52:31,CwNorto,  Apologies for the misspell! Clare! Either way you are the apple of my I 😉,positive
2021-07-25 16:52:41,CrochetgodzillA,Apple Split Monogram F9smp-Digital Clipart-Gift Card-PNG-Banner-Gift Tag-Jewelry ,positive
2021-07-25 16:52:39,sugardaddy1866, Drop your PayPal and apple pay and get spoil instantly DM if you're interested ❤️ 💕,positive
2021-07-25 16:52:38,EmersenLee,"My dad: “Bring us Popeyes and Taco Bell.” 

Apple does not fall far from the tree☺️❤️",negative
2021-07-25 16:52:40,moniccaaa__,Thinkin of tony <3 ,positive
2021-07-25 16:52:27,wnyantifa," Denying racism is as American as apple pie too.

""America's not a racist country."" -- Kamala Harris",neutral
2021-07-25 16:52:38,mcrftmgk,the Apple logo is ugly,negative
2021-07-25 16:52:22,LovelyVrmyj,"Summary of Jhope's vlive
- warming up
- dancing
- stretching
- adam apple
- nipples",neutral
2021-07-25 16:52:29,euomike,Stay ainda ta em 1 na Apple Music US,positive
2021-07-25 16:52:43,davedudley0511, Waiting for the January 6 monuments to start going up.,positive
2021-07-25 16:52:43,sxlzy11," if you push voting without an ID then you are trying to cheat.

Everyone can get an ID.",negative
2021-07-25 16:53:02,sameyeammm, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 16:52:55,CjSaftic,Recap out now!!! And yes awful judging is heavily discussed lol,positive
2021-07-25 16:53:01,graffic," I've been working on an Apple ][ emulator living inside of UE4 for a little while now.

Why would anyone do that? It's p…",positive
2021-07-25 16:52:58,camicabejo," 🌺
’s DontGoYet is on AListPop:  ",positive
2021-07-25 16:53:02,Leahbb9," |🇺🇸 USA APPLE (DAILY TOP 100):

14. Wizkid – Essence (feat. Tems) (+2)  *new peak*
- 31 days On the Chart📈📈

Keep Listenin…",positive
2021-07-25 16:52:55,_GirlFromAtl, This At Apple Bees On Union 🤦🏼‍♀️ Memphis Just Don’t Surprise Me ,negative
2021-07-25 16:52:45,eruks_207," US APPLE

40. Wizkid — MadeinLagos [+2]

 ",positive
2021-07-25 16:52:53,kimmyann1111, Pleased to be ’ latest guest on ProudRadio on  - hear the full episode at  htt…,positive
2021-07-25 16:52:50,wizkidlovee," .’s “Essence” (feat. ) has surpassed 43 million streams on Apple Music.

Stream MadeinLagos: …",positive
2021-07-25 16:53:02,eruks_207," .’s “Essence” (feat. ) has surpassed 43 million streams on Apple Music.

Stream MadeinLagos: …",positive
2021-07-25 16:52:44,lalaralilala," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 😻✨

- rt like follow me and;

 
…",positive
2021-07-25 16:52:57,Mangyu_17," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 😻✨

- rt like follow me and;

 
…",positive
2021-07-25 16:52:43,hellop4tch," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 16:53:00,sohyea_h," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 16:52:56,Taengyuyu," 🇰🇷Apple Music South Korea: 

4. TAEYEON 'Weekend' (=) *18 consecutive days on TOP 5* 

 …",positive
2021-07-25 16:52:49,txsguy09, Pelosi says it's her 'plan' to appoint Kinzinger to 1/6 House select committee - CNN Politics👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 ⁦…,negative
2021-07-25 16:53:02,DReynol00782736,"Possible so -----

///",positive
2021-07-25 16:52:47,TheOralBuffet,"I love bread and butter pickles 🥒 just not on PB&J. I am 63 and still eat  PB&J but at this point more of a ""snob""… ",negative
2021-07-25 16:52:44,Mixer_Poo," Apple Music UK: 
11. “Heartbreak Anthem” (+3) 
24. Kiss My (Uh-Oh) (+2) *new peak*
",positive
2021-07-25 16:52:51,rospetals3," Apple Music UK: 
11. “Heartbreak Anthem” (+3) 
24. Kiss My (Uh-Oh) (+2) *new peak*
",positive
2021-07-25 16:53:00,TheScotsman,"LISTEN: New episode of The Steamie, out now! 

 speaks to  on his time as Scottish Lib… ",positive
2021-07-25 16:52:54,CarolOksanen,  Not a snowball's chance in hell - he descends from a lunatic.  The apple doesn't fall far from the tree...,positive
2021-07-25 16:52:44,WiseGuyDash," Listen and share with your friends,fans ,entourage and relatives 
Download Deezer for Android User and s… ",positive
2021-07-25 16:52:46,Kacperque,apple should change iphone lock screen lock and put it in the middle… this looks incredible ,positive
2021-07-25 16:53:01,HayHayneil, 😂🤗 Apple 🍎 no banana 🍌 oh heck I like them all 🤗🤗,positive
2021-07-25 16:52:59,LC_sailor, Or buy apple and have something that actually works,positive
2021-07-25 16:52:48,Raww_Ent,70 songs. 3 hours 22 minutes. It’s something on here for everybody. Hit that download.  ,negative
2021-07-25 16:52:58,rsfqd1627231945,"0161461764341 
You need your mom and dad to protect you. It means they love you so much.  he’d look bald as a peele… ",positive
2021-07-25 16:52:45,sugardaddy1866,  Drop your PayPal and apple pay and get spoil instantly DM if you're interested ❤️ 💕,positive
2021-07-25 16:52:58,kitzwon, ASH MY BELOVED APPLE OF MY EYE LOVE OF MY LIFE,positive
2021-07-25 16:52:48,authorkingsley,Dog with both eyes removed is searching for a new home - Metro ,negative
2021-07-25 16:52:54,PettiKashLLC,I vividly remember seeing  Apple Watch and it having a workout going last night when we were dancing. 😂😂,positive
2021-07-25 16:52:49,quavo_tym,Guys dis album is fire 🔥 😀🖤 ⁦⁩ 🇳🇬 ,positive
2021-07-25 16:52:57,kaenomics,"After PhD, do I apply for post doc fellowship or JD or just be an apple picker and live a simple life?",positive
2021-07-25 16:52:56,Rickyam21,Stream if you dare  ,positive
2021-07-25 16:52:56,sugardaddy1866, Drop your PayPal and apple pay and get spoil instantly DM if you're interested ❤️ 💕,positive
2021-07-25 16:52:59,TessaMMuller,GET VACCINATED!!!!!!!!!!! ,positive
2021-07-25 16:52:51,Trigger11111,Three Lunches and a Funeral: Life Lessons With Nora Ephron - The Atlantic ,positive
2021-07-25 16:52:52,cryptomemesbro,Sustainability is the only answer. ,positive
2021-07-25 16:53:15,and1slamdunkkk," It has Netflix, Apple Music and Spotify. Dude stays in his bag.",negative
2021-07-25 16:53:19,MosulEye, Can't wait to hear this! 👂🎧 ,positive
2021-07-25 16:53:21,PrescillaMarqu1," if you push voting without an ID then you are trying to cheat.

Everyone can get an ID. ",negative
2021-07-25 16:53:09,RetweetsMumbai," 𝐀𝐥𝐥 𝐭𝐡𝐞 𝐛𝐞𝐚𝐮𝐭𝐲 𝐨𝐟 𝐥𝐢𝐟𝐞 𝐢𝐬 𝐦𝐚𝐝𝐞 𝐮𝐩 𝐨𝐟 𝐋𝐢𝐠𝐡𝐭 𝐚𝐧𝐝 𝐒𝐡𝐚𝐝𝐨𝐰- 𝐋𝐞𝐨 𝐓𝐨𝐥𝐬𝐭𝐨𝐲
.
.
.
light shadow shadowplay streetphotography spico…",positive
2021-07-25 16:53:08,Geffrey2015, Tarkwa also got Botoe By King🌍  👑 banging harder Nationwide & also Currently Trending 2 On 🌍🔥 For…,positive
2021-07-25 16:53:06,rob11563, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 16:53:03,Smuconn, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 16:53:05,marinu77, Spanish Prime Minister Pedro Sanchez is visiting Silicon Valley in a move to build out Spain's tech ecosystem. He joins …,positive
2021-07-25 16:53:21,aa_fisayo," Fireboy's LTG re-enters Niger Apple Music Top Albums Chart 🚀🚀🚀

Please follow  ",positive
2021-07-25 16:53:14,mjunhui_," 𝗣𝗛 🇵🇭 𝗔𝗟𝗕𝗨𝗠 𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬 ☀️

Mechanics:
1. RT ’s official tweet of ‘Ready To Love’ MV ❤️
2. Like and RT this tweet!

P…",positive
2021-07-25 16:53:20,Leahbb9," US APPLE

13. Wizkid — Essence (ft. Tems) [+2] *new peak*

FINALLY!!! 🇺🇸🔥  ",positive
2021-07-25 16:53:06,taylorsbridges," 📈 ""folklore"" by Taylor Swift has returned to 1 on US Apple Music Alternative albums chart despite being released 1 year ago…",positive
2021-07-25 16:53:21,CRZEJLover," EXO DONT_FIGHT_THE_FEELING  Remains at 1 in South Korea Apple Music Chart For 45 Days At A Row.

 …",positive
2021-07-25 16:53:04,kellerkind71,Can't wait to hear this! 👂🎧,positive
2021-07-25 16:53:18,_GirlFromAtl,Not bubble buddy 😭,negative
2021-07-25 16:53:04,tritontr21," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 16:53:21,deulamco," Top assets by Market cap

1. Gold $11.251 T
2. Apple $2.178 T
3. Saudi Aramco $2.037 T
4. Microsoft $1.839 T
5. Amazon $…",positive
2021-07-25 16:53:11,loey61scoop," . ""Don't Fight The Feeling"" Remains at 1 in South Korea Apple Music Chart For 45 Days At A Row. oMG🎊",negative
2021-07-25 16:53:03,CarlosOD11,  Hey  the Mexican Government is stealing your icon and slogan. I'm sure they don't have your permis…,positive
2021-07-25 16:53:23,Meeklarry17," Smile (feat. H.E.R.) is charting in 🇩🇴 Dominica Apple Music :

76 Smile 
",positive
2021-07-25 16:53:23,_keren_x, Daily Devotion!! ,positive
2021-07-25 16:53:10,theycallme01, classic bop ,positive
2021-07-25 16:53:17,HopeVoteBiden, Arkansas' idiot Trumplican governor defends decision to approve a statewide ban on mask mandates = more deaths. …,negative
2021-07-25 16:53:18,tbytsowon," The potential of Apple's walk choreo  to be tiktok viral. Ughhhhhh, i really want that to happen.",positive
2021-07-25 16:53:06,WiseGuyDash,"   Listen and share with your friends,fans ,entourage and relatives 
Download Deezer for… ",positive
2021-07-25 16:53:22,_thom_bjork, Oh cool. I kinda figured you were switched over to Apple since you're using Logic Pro. Although you cou… ,positive
2021-07-25 16:53:10,ArthurCaplan,"In Alabama and Louisiana, partisan opposition to vaccine surges alongside Delta variant - POLITICO.  Restrict anti… ",negative
2021-07-25 16:53:03,LeonaMarketing_,"Apple Podcasts:   

Spotify:   

Anchor: ",positive
2021-07-25 16:53:21,adamromusic,"message me your freestyle Link to your Music on YouTube, Audiomack, Spotify and Apple Music after review I will get… ",positive
2021-07-25 16:53:21,Joshua_A_Mason,"Way Less Sad |  

",negative
2021-07-25 16:53:21,LynMarshPhD,Global phone hacks expose darker side of Israel's 'startup nation' image - CNN ,negative
2021-07-25 16:53:21,gotti92128401,"Check out my new single ""Blockboy summer"" distributed by  and live on iTunes! ",positive
2021-07-25 16:53:04,bolodelagarza,  is this how you want your trademark to be used?,positive
2021-07-25 16:53:16,pavanrajam,Thinking about this song today. ,positive
2021-07-25 16:53:16,bvffychase,"when I tell you this has been on repeat all day
",positive
2021-07-25 16:53:07,MiniatureShaq,nice ,positive
2021-07-25 16:53:15,abbiee_oxx, nooo don't make me choke on my apple pie😭😭😭,neutral
2021-07-25 16:53:14,martinainurarea,tears ,negative
2021-07-25 16:53:08,khalidntokozo,"Evermusic - Offline music player, audio equalizer, bass booster. ",positive
2021-07-25 16:53:03,1984OrwellBot,Apple is literally 1984!,positive
2021-07-25 16:53:25,JG_Swifty, So...is she wearing her dress the opposite way? 😭,positive
2021-07-25 16:53:44,arkysahagun, Thank you  for supporting the actual Mexican Government.,positive
2021-07-25 16:53:24,JanuszAndrzejo2," Sunday
sundayvibes 
Well just an apple to share all my tweet friends
Have a relaxing Sunday
✨✨🤗🥰🍎🍎 ",positive
2021-07-25 16:53:28,Flamingogrrl, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 16:53:24,CornerStoneRad1," You can ""really listen"" to today's audio devotion - Really Listen - here or, if you prefer the text, you can find me on m…",positive
2021-07-25 16:53:41,KatieMettner," Everyone in this family has a story to tell—of love lost, love found, & love carelessly tossed aside. WomensFic FamilyD…",positive
2021-07-25 16:53:42,YooJooluv," The full MV will be out at 6PM KST on the Universe app:
🌌
🌌

The MV Prev…",positive
2021-07-25 16:53:38,UtshobAiman," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 16:53:42,SeanGeist," If you're not using a Kindle, here are your pre-order links for ""The Swap"" by  (released on July 31) - inclu…",negative
2021-07-25 16:53:25,Mangyu_17," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 16:53:34,BunchuBets," New  with the one and only  is live - Tyler discusses his NFT journey, the hot new …",positive
2021-07-25 16:53:36,kip0d,4 years later and still don't support RTL. Incredible.,negative
2021-07-25 16:53:38,CakeMilla," Hi roger ..!!!!! 

Could u please add “ Don’t go yet” to today’s hits on Apple Music ????? This playlist is one of the bigg…",neutral
2021-07-25 16:53:30,kuinagrr,"tradicional 

THE BOYZ THRILL RIDE
THEBOYZ_NEW_ERA
",positive
2021-07-25 16:53:28,bigeskobarzz,"All of them no ft comment , shame catch them 🤣 ",neutral
2021-07-25 16:53:35,mightyfineadven, Annoucement: Two new stories will be released next week - Wednesday & Friday! Plus exciting news concerning a new podcas…,positive
2021-07-25 16:53:23,Khun_mhie, Person wan Dey test my ability of being Davido Stan. He Dey play Davido songs both single and features from Apple Music I d…,positive
